Store_Date_Interval_ID,Store_ID,Date,Interval_ID,Daypart,Actual_Orders,Active_Pickers,Putaway_Pickers,Audit_Pickers,Picking_Pickers,Putaway_Units_Capacity,Audit_Hours_Capacity,Putaway_Worker_IDs,Audit_Worker_IDs,Picking_Worker_IDs,Orders_Per_Picking_Picker,Putaway_Units_Completed,Putaway_Backlog_Units,Audit_Hours_Completed,Audit_Backlog_Hours,Orders,Units,Revenue_INR,Average_Units_Per_Order,Average_Order_Value_INR,Average_Displayed_SLA_Min,Average_Total_Delivery_Min,SLA_Breaches,Average_Breach_Min,Average_Pick_Queue_Min,Average_Picking_Min,Average_Drop_Zone_Delay_Min,Average_Rider_Wait_For_Order_Min,Average_Ready_Order_Wait_Min,Average_Last_Mile_Min,Rider_Cost_INR,Active_Riders,Quality_Issue_Count,Orders_With_Quality_Issue,Missing_Item_Count,Wrong_Item_Count,Damaged_Item_Count,Wrong_Handoff_Count,Quality_Financial_Impact_INR,Dominant_Root_Cause,Dominant_Root_Cause_Count,Picker_Active_Minutes,Rider_Busy_Minutes,Busy_Riders,SLA_Breach_Rate,Quality_Issue_Rate,Rider_Cost_Per_Order_INR,Picker_Utilization,Rider_Utilization,Required_Riders_At_Target,Rider_Supply_Gap,Required_Pickers_At_Target,Picker_Supply_Gap,Recommended_Action
DS001_20260702_I25,DS001,2026-07-02,25,Lunch,80,8,0,0,8,0,0.0,,,P_DS001_014|P_DS001_017|P_DS001_020|P_DS001_023|P_DS001_026|P_DS001_029|P_DS001_035|P_DS001_005,10.0,0,850,0.0,38.0,80.0,396.0,95753.2,4.95,1196.915,14.35,8.862435868333332,0.0,0.0,0.0,1.3336927063934934,0.61625,1.8056086960416668,0.0,6.012076495416666,2800.0,35,2.0,2.0,2.0,0.0,0.0,0.0,1363.6599999999999,No SLA Breach,0.0,104.62044113333333,769.6673223833334,35,0.0,0.025,35.0,0.4359185047222222,0.7330164975079365,37,-2,5,3,Recover overdue put-away workload
DS004_20260705_I29,DS004,2026-07-05,29,Lunch,99,9,0,0,9,0,0.0,,,P_DS004_011|P_DS004_017|P_DS004_020|P_DS004_023|P_DS004_026|P_DS004_029|P_DS004_032|P_DS004_002|P_DS004_005,11.0,0,100,0.0,38.0,99.0,476.0,104058.74,4.808080808080808,1051.0983838383838,14.515151515151516,17.851688494107744,99.0,3.336536978956229,0.0,1.1950008501463567,0.6452861952861952,0.0,8.465706264814814,6.687614368518518,2970.0,33,2.0,2.0,2.0,0.0,0.0,0.0,531.59,Rider Supply / Availability,99.0,116.65512998333334,910.2631279666667,33,1.0,0.020202020202020204,30.0,0.43205603697530864,0.9194577050168351,44,-11,6,3,Add or rebalance riders in this interval
DS005_20260702_I25,DS005,2026-07-02,25,Lunch,54,9,0,0,9,0,0.0,,,P_DS005_026|P_DS005_029|P_DS005_002|P_DS005_005|P_DS005_008|P_DS005_014|P_DS005_017|P_DS005_020|P_DS005_023,6.0,0,2350,0.0,38.0,54.0,261.0,60081.79,4.833333333333333,1112.6257407407409,13.537037037037036,8.332509745987654,0.0,0.0,0.0,1.3020293016434952,0.6246913580246913,1.9267206512345678,0.0,5.476159457098766,1890.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No SLA Breach,0.0,68.85160451666667,425.57048076666666,24,0.0,0.0,35.0,0.25500594265432097,0.5456031804700855,21,5,4,5,Recover overdue put-away workload
DS002_20260701_I30,DS002,2026-07-01,30,Lunch,64,10,0,0,10,0,0.0,,,P_DS002_002|P_DS002_005|P_DS002_008|P_DS002_011|P_DS002_014|P_DS002_020|P_DS002_023|P_DS002_026|P_DS002_029|P_DS002_032,6.4,0,1450,0.0,40.0,64.0,304.0,68083.76,4.75,1063.80875,14.265625,10.925852921875,3.0,0.045517748697916666,0.0,1.2410518967683615,0.6505208333333333,0.40632715494791666,0.7268947411458333,7.33733336328125,2240.0,31,1.0,1.0,1.0,0.0,0.0,0.0,400.53,Rider Supply / Availability,2.0,75.65878418333334,837.6708930666666,31,0.046875,0.015625,35.0,0.2521959472777778,0.9007213903942651,40,-9,4,6,Recover overdue put-away workload
DS005_20260706_I26,DS005,2026-07-06,26,Lunch,67,8,0,0,8,0,0.0,,,P_DS005_011|P_DS005_014|P_DS005_017|P_DS005_020|P_DS005_023|P_DS005_026|P_DS005_002|P_DS005_005,8.375,0,1600,0.0,38.0,67.0,330.0,73595.55,4.925373134328358,1098.4410447761195,18.149253731343283,11.607293716666668,0.0,0.0,0.0,1.3413474087629984,0.7243781094527363,0.4342399171641791,0.9851308074626866,7.685044350995025,3015.0,26,1.0,1.0,0.0,1.0,0.0,0.0,215.8,No SLA Breach,0.0,89.26121745,690.6843921,26,0.0,0.014925373134328358,45.0,0.371921739375,0.8854928103846154,33,-7,5,3,Recover overdue put-away workload
DS004_20260713_I25,DS004,2026-07-13,25,Lunch,61,10,0,0,10,0,0.0,,,P_DS004_020|P_DS004_023|P_DS004_026|P_DS004_032|P_DS004_035|P_DS004_002|P_DS004_005|P_DS004_011|P_DS004_014|P_DS004_017,6.1,0,850,0.0,38.0,61.0,291.0,63683.19,4.770491803278689,1043.9867213114755,15.836065573770492,10.791696695081967,0.0,0.0,0.0,1.2060311134137822,0.6838797814207651,1.7420573860655737,0.020737515027322406,7.997441728142077,2440.0,32,5.0,5.0,5.0,0.0,0.0,0.0,512.9,No SLA Breach,0.0,72.19267753333334,661.2712499833333,32,0.0,0.08196721311475409,40.0,0.24064225844444445,0.6888242187326389,32,0,4,6,Recover overdue put-away workload
DS003_20260701_I27,DS003,2026-07-01,27,Lunch,74,9,0,0,9,0,0.0,,,P_DS003_002|P_DS003_005|P_DS003_008|P_DS003_011|P_DS003_020|P_DS003_023|P_DS003_026|P_DS003_029|P_DS003_032,8.222222222222221,0,1525,0.0,40.0,74.0,367.0,83472.59,4.95945945945946,1128.007972972973,16.04054054054054,10.206648159684685,0.0,0.0,0.005198424099099097,1.3273055053430152,0.595945945945946,0.7581866092342342,0.28299100518018017,7.055567635585585,2960.0,32,2.0,2.0,0.0,1.0,1.0,0.0,651.42,No SLA Breach,0.0,99.01038901666666,816.8806243,32,0.0,0.02702702702702703,40.0,0.3667051445061728,0.8509173169791667,39,-7,5,4,Recover overdue put-away workload
DS001_20260703_I24,DS001,2026-07-03,24,Lunch,91,10,0,0,10,0,0.0,,,P_DS001_017|P_DS001_020|P_DS001_023|P_DS001_029|P_DS001_032|P_DS001_035|P_DS001_002|P_DS001_008|P_DS001_011|P_DS001_014,9.1,0,100,0.0,38.0,91.0,436.0,96090.1,4.791208791208791,1055.9351648351649,16.65934065934066,12.69026159102564,5.0,0.052983464285714224,0.0,1.2814860634450371,0.606043956043956,0.5131714871794871,2.1308616972527474,7.808683055128205,3640.0,36,6.0,6.0,5.0,1.0,0.0,0.0,1568.67,Rider Supply / Availability,5.0,116.69675546666667,913.2430862333333,36,0.054945054945054944,0.06593406593406594,40.0,0.3889891848888889,0.8455954502160493,44,-8,6,4,Recover overdue put-away workload
DS004_20260714_I27,DS004,2026-07-14,27,Lunch,66,10,0,0,10,0,0.0,,,P_DS004_029|P_DS004_032|P_DS004_035|P_DS004_005|P_DS004_008|P_DS004_011|P_DS004_014|P_DS004_017|P_DS004_020|P_DS004_026,6.6,0,850,0.0,38.0,66.0,349.0,79987.14,5.287878787878788,1211.9263636363637,15.924242424242424,10.953771710101009,1.0,0.0033236090909090684,0.0,1.3813164201862618,0.6323232323232323,1.9217334527777776,0.0,8.025233066919192,2640.0,35,3.0,3.0,2.0,0.0,1.0,0.0,1033.19,Store Not Ready for Rider,1.0,89.28671408333334,816.0429025833333,35,0.015151515151515152,0.045454545454545456,40.0,0.29762238027777776,0.7771837167460317,39,-4,5,5,Recover overdue put-away workload
DS004_20260712_I25,DS004,2026-07-12,25,Lunch,111,10,0,0,10,0,0.0,,,P_DS004_020|P_DS004_023|P_DS004_026|P_DS004_029|P_DS004_032|P_DS004_002|P_DS004_005|P_DS004_008|P_DS004_011|P_DS004_017,11.1,0,100,0.0,38.0,111.0,573.0,134030.3,5.162162162162162,1207.48018018018,20.405405405405407,71.7902553945946,111.0,51.38484998918919,0.0,1.3478603477832345,0.6806306306306306,0.0,59.80685056831832,9.045003928678678,4995.0,34,2.0,2.0,0.0,1.0,1.0,0.0,317.26,Rider Supply / Availability,111.0,149.62985596666667,959.9994581833333,34,1.0,0.018018018018018018,45.0,0.49876618655555555,0.9411759393954249,46,-12,8,2,Add or rebalance riders in this interval
DS001_20260703_I27,DS001,2026-07-03,27,Lunch,118,10,0,0,10,0,0.0,,,P_DS001_029|P_DS001_032|P_DS001_035|P_DS001_002|P_DS001_008|P_DS001_011|P_DS001_014|P_DS001_017|P_DS001_020|P_DS001_023,11.8,0,100,0.0,38.0,118.0,561.0,129914.08,4.754237288135593,1100.966779661017,19.73728813559322,38.601218432909604,118.0,18.863930297316386,0.0008008169491525424,1.2747739055583194,0.6387005649717514,0.0,28.234670725282484,7.515831733757062,5310.0,36,7.0,7.0,5.0,0.0,2.0,0.0,1336.51,Rider Supply / Availability,118.0,148.12193348333332,1011.0355532333333,36,1.0,0.059322033898305086,45.0,0.49373977827777776,0.9361440307716049,49,-13,8,2,Add or rebalance riders in this interval
DS002_20260714_I28,DS002,2026-07-14,28,Lunch,87,9,0,0,9,0,0.0,,,P_DS002_008|P_DS002_011|P_DS002_014|P_DS002_017|P_DS002_020|P_DS002_026|P_DS002_029|P_DS002_032|P_DS002_005,9.666666666666666,0,100,0.0,38.0,87.0,448.0,104400.19,5.149425287356322,1200.002183908046,16.563218390804597,11.268311064176245,0.0,0.0,0.0,1.337053403121385,0.6844827586206896,0.7020601245210728,0.7407546588122607,7.577093035632183,3480.0,36,4.0,4.0,2.0,2.0,0.0,0.0,1624.55,No SLA Breach,0.0,112.82532421666667,941.1073394666666,36,0.0,0.04597701149425287,40.0,0.4178715711728395,0.871395684691358,45,-9,6,3,Recover overdue put-away workload
DS001_20260703_I29,DS001,2026-07-03,29,Lunch,105,10,0,0,10,0,0.0,,,P_DS001_035|P_DS001_002|P_DS001_008|P_DS001_011|P_DS001_014|P_DS001_017|P_DS001_020|P_DS001_023|P_DS001_029|P_DS001_032,10.5,0,100,0.0,38.0,105.0,562.0,125071.37,5.352380952380952,1191.1559047619048,17.39047619047619,65.7102105347619,105.0,48.31973434428571,0.0,1.434787768054685,0.5817460317460318,0.0,55.04389841968254,7.742794181111112,4200.0,36,4.0,4.0,2.0,2.0,0.0,0.0,779.07,Rider Supply / Availability,105.0,144.58116051666667,1001.2667185333333,36,1.0,0.0380952380952381,40.0,0.48193720172222226,0.9270988134567901,48,-12,7,3,Add or rebalance riders in this interval
DS004_20260701_I27,DS004,2026-07-01,27,Lunch,105,9,0,0,9,0,0.0,,,P_DS004_002|P_DS004_005|P_DS004_008|P_DS004_014|P_DS004_023|P_DS004_026|P_DS004_029|P_DS004_032|P_DS004_035,11.666666666666666,0,625,0.0,40.0,105.0,507.0,111226.8,4.828571428571428,1059.3028571428572,17.542857142857144,16.24174239857143,43.0,0.745788506984127,0.009062244444444444,1.2639508533938228,0.5942857142857143,0.0055885469841269846,5.40498406968254,8.052475381904761,4200.0,39,3.0,2.0,2.0,1.0,0.0,0.0,692.9499999999999,Rider Supply / Availability,43.0,133.8528892,1082.9744795833333,39,0.4095238095238095,0.01904761904761905,40.0,0.4957514414814815,0.9256192133190883,52,-13,7,2,Add or rebalance riders in this interval
DS005_20260710_I25,DS005,2026-07-10,25,Lunch,49,8,0,0,8,0,0.0,,,P_DS005_008|P_DS005_011|P_DS005_014|P_DS005_017|P_DS005_020|P_DS005_023|P_DS005_029|P_DS005_002,6.125,0,1600,0.0,38.0,49.0,249.0,58226.33,5.081632653061225,1188.2924489795919,12.346938775510203,8.651647875510204,1.0,0.0020781931972788793,0.0,1.338085647605561,0.6323129251700681,1.970398563605442,0.0,5.796215290136054,1715.0,34,1.0,1.0,1.0,0.0,0.0,0.0,1023.96,Store Not Ready for Rider,1.0,63.98042475,405.8239873,26,0.02040816326530612,0.02040816326530612,35.0,0.266585103125,0.3978666542156863,20,14,4,4,Recover overdue put-away workload
DS001_20260704_I24,DS001,2026-07-04,24,Lunch,98,11,0,0,11,0,0.0,,,P_DS001_008|P_DS001_011|P_DS001_014|P_DS001_017|P_DS001_023|P_DS001_026|P_DS001_029|P_DS001_032|P_DS001_035|P_DS001_002|P_DS001_005,8.909090909090908,0,850,0.0,38.0,98.0,472.0,109502.37,4.816326530612245,1117.3711224489796,14.938775510204081,10.31447246547619,2.0,0.016771948299319727,0.0,1.3394908103739076,0.6040816326530613,0.2721948022108843,0.9432405568027211,6.566605037925171,3430.0,37,2.0,2.0,1.0,0.0,1.0,0.0,341.56,Last-Mile Travel,1.0,128.5684559,996.43141495,37,0.02040816326530612,0.02040816326530612,35.0,0.3896013815151515,0.8976859594144144,48,-11,7,4,Recover overdue put-away workload
DS005_20260703_I29,DS005,2026-07-03,29,Lunch,62,8,0,0,8,0,0.0,,,P_DS005_020|P_DS005_023|P_DS005_029|P_DS005_002|P_DS005_008|P_DS005_011|P_DS005_014|P_DS005_017,7.75,0,1600,0.0,38.0,62.0,305.0,71936.87,4.919354838709677,1160.2720967741934,15.419354838709678,10.967862402956989,1.0,0.0074979806451612695,0.0,1.3065207232614435,0.5583333333333333,0.5290407180107527,0.8197276008064517,7.391076440860215,2480.0,31,3.0,3.0,2.0,1.0,0.0,0.0,1899.1,Rider Supply / Availability,1.0,79.7445752,837.60650755,31,0.016129032258064516,0.04838709677419355,40.0,0.33226906333333334,0.900652158655914,40,-9,4,4,Recover overdue put-away workload
DS001_20260704_I26,DS001,2026-07-04,26,Lunch,111,11,0,0,11,0,0.0,,,P_DS001_014|P_DS001_017|P_DS001_023|P_DS001_026|P_DS001_029|P_DS001_032|P_DS001_035|P_DS001_002|P_DS001_005|P_DS001_008|P_DS001_011,10.090909090909092,0,850,0.0,38.0,111.0,555.0,119529.96,5.0,1076.8464864864866,17.0990990990991,10.624367587987988,0.0,0.0,0.0,1.327579844817874,0.6528528528528529,0.3465286990990991,1.3760903085585585,6.369796527927928,4440.0,37,1.0,1.0,1.0,0.0,0.0,0.0,106.65,No SLA Breach,0.0,145.84239701666667,978.1256410166667,37,0.0,0.009009009009009009,40.0,0.4419466576262626,0.8811942711861862,47,-10,7,4,Recover overdue put-away workload
DS004_20260714_I24,DS004,2026-07-14,24,Lunch,50,10,0,0,10,0,0.0,,,P_DS004_017|P_DS004_020|P_DS004_026|P_DS004_029|P_DS004_032|P_DS004_035|P_DS004_005|P_DS004_008|P_DS004_011|P_DS004_014,5.0,0,850,0.0,38.0,50.0,229.0,51649.05,4.58,1032.981,13.4,10.716714231666668,2.0,0.022369096999999984,0.0,1.148370898934693,0.645,1.793370889333333,0.0,7.9110100003333335,1750.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Last-Mile Travel,1.0,54.6948927,494.21783631666665,28,0.04,0.0,35.0,0.18231630899999998,0.4706836536349206,24,11,3,7,Recover overdue put-away workload
DS004_20260705_I23,DS004,2026-07-05,23,Lunch,73,9,0,0,9,0,0.0,,,P_DS004_023|P_DS004_026|P_DS004_029|P_DS004_032|P_DS004_002|P_DS004_005|P_DS004_011|P_DS004_017|P_DS004_020,8.11111111111111,0,100,0.0,38.0,73.0,363.0,78569.06,4.972602739726027,1076.2884931506849,12.684931506849315,11.02800255913242,10.0,0.11977993196347034,0.005414696803652967,1.2108140325100178,0.6376712328767122,0.3717380424657534,1.9301623575342468,6.323392288356164,2190.0,33,2.0,2.0,1.0,0.0,1.0,0.0,295.84000000000003,Rider Supply / Availability,9.0,89.88729955,878.0768911833334,33,0.136986301369863,0.0273972602739726,30.0,0.33291592425925925,0.8869463547306398,42,-9,5,4,Recover overdue put-away workload
DS005_20260709_I24,DS005,2026-07-09,24,Lunch,34,9,0,0,9,0,0.0,,,P_DS005_023|P_DS005_026|P_DS005_029|P_DS005_002|P_DS005_005|P_DS005_008|P_DS005_014|P_DS005_017|P_DS005_020,3.7777777777777777,0,1600,0.0,38.0,34.0,157.0,40584.11,4.617647058823529,1193.650294117647,9.852941176470589,8.452650088235295,5.0,0.1012534299019608,0.0,1.2360176978008068,0.615686274509804,1.8517039647058822,0.0,5.749965723529412,1020.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Store Not Ready for Rider,3.0,41.07691403333333,274.296696,16,0.14705882352941177,0.0,30.0,0.1521367186419753,0.285725725,14,18,2,7,Recover overdue put-away workload
DS003_20260704_I25,DS003,2026-07-04,25,Lunch,88,10,0,0,10,0,0.0,,,P_DS003_017|P_DS003_023|P_DS003_026|P_DS003_029|P_DS003_032|P_DS003_002|P_DS003_005|P_DS003_008|P_DS003_011|P_DS003_014,8.8,0,100,0.0,38.0,88.0,409.0,88356.0,4.6477272727272725,1004.0454545454545,17.636363636363637,27.561460067992424,88.0,9.925096431628788,0.0,1.23504472267712,0.5939393939393939,0.0,17.370357482007577,7.500754825568182,3520.0,30,1.0,1.0,0.0,1.0,0.0,0.0,206.24,Rider Supply / Availability,88.0,108.15675893333334,830.5900168333334,30,1.0,0.011363636363636364,40.0,0.36052252977777777,0.9228777964814815,40,-10,6,4,Add or rebalance riders in this interval
DS004_20260703_I28,DS004,2026-07-03,28,Lunch,98,9,0,0,9,0,0.0,,,P_DS004_008|P_DS004_011|P_DS004_014|P_DS004_020|P_DS004_023|P_DS004_029|P_DS004_032|P_DS004_035|P_DS004_002,10.88888888888889,0,100,0.0,38.0,98.0,466.0,103895.78,4.755102040816326,1060.1610204081633,18.96938775510204,51.733893195748294,98.0,32.76450544064626,0.0,1.2193689520972517,0.6335034013605443,0.0,40.03904470714286,8.997588371258503,4410.0,38,2.0,2.0,1.0,0.0,1.0,0.0,459.88,Rider Supply / Availability,98.0,119.16996958333333,1069.4133026666666,38,1.0,0.02040816326530612,45.0,0.4413702577160494,0.9380818444444444,51,-13,6,3,Add or rebalance riders in this interval
DS004_20260712_I27,DS004,2026-07-12,27,Lunch,109,10,0,0,10,0,0.0,,,P_DS004_026|P_DS004_029|P_DS004_032|P_DS004_002|P_DS004_005|P_DS004_008|P_DS004_011|P_DS004_017|P_DS004_020|P_DS004_023,10.9,0,100,0.0,38.0,109.0,524.0,113699.06,4.807339449541284,1043.110642201835,20.30275229357798,100.64663341834863,109.0,80.34388112477065,0.0,1.2270163183030416,0.6399082568807339,0.0,88.92396268012233,8.907733922782874,4905.0,34,6.0,6.0,4.0,1.0,1.0,0.0,1834.04,Rider Supply / Availability,109.0,128.56461043333334,958.8406031833333,34,1.0,0.05504587155963303,45.0,0.42854870144444446,0.9400398070424837,46,-12,7,3,Add or rebalance riders in this interval
DS001_20260705_I25,DS001,2026-07-05,25,Lunch,101,10,0,0,10,0,0.0,,,P_DS001_020|P_DS001_023|P_DS001_026|P_DS001_029|P_DS001_032|P_DS001_002|P_DS001_005|P_DS001_008|P_DS001_011|P_DS001_017,10.1,0,2350,0.0,38.5,101.0,512.0,113392.32,5.069306930693069,1122.6962376237625,15.05940594059406,8.716100690924094,0.0,0.0,0.0006392485148514852,1.378074575241224,0.6021452145214521,1.311249647689769,0.3284240800330033,5.460447934323433,3535.0,34,5.0,5.0,4.0,1.0,0.0,0.0,1222.0,No SLA Breach,0.0,141.93184423333332,728.9855018833333,34,0.0,0.04950495049504951,35.0,0.4731061474444444,0.7146916685130719,35,-1,7,3,Recover overdue put-away workload
